x,y1,y2,y3
0.635647,1.32312,2.50433,0.965431
0.636435,1.32312,2.50433,0.965431
0.637224,1.32312,2.50433,0.965431
0.638013,1.32312,2.50433,0.965431
0.638801,1.32623,2.5131,0.965626
0.63959,1.32623,2.5131,0.965626
0.640379,1.32623,2.5131,0.965626
0.641167,1.32623,2.5131,0.965626
0.641956,1.32936,2.52189,0.965826
0.642744,1.32936,2.52189,0.965826
0.643533,1.32936,2.52189,0.965826
0.644322,1.32936,2.52189,0.965826
0.64511,1.3325,2.53069,0.96603
0.645899,1.3325,2.53069,0.96603
0.646688,1.3325,2.53069,0.96603
0.647476,1.3325,2.53069,0.96603
0.648265,1.33566,2.53952,0.96624
0.649054,1.33566,2.53952,0.96624
0.649842,1.33566,2.53952,0.96624
0.650631,1.33566,2.53952,0.96624
0.65142,1.33883,2.54836,0.966455
0.652208,1.33883,2.54836,0.966455
0.652997,1.33883,2.54836,0.966455
0.653785,1.33883,2.54836,0.966455
0.654574,1.34202,2.55723,0.966675
0.655363,1.34202,2.55723,0.966675
0.656151,1.34202,2.55723,0.966675
0.65694,1.34202,2.55723,0.966675
0.657729,1.34522,2.56612,0.9669
0.658517,1.34522,2.56612,0.9669
0.659306,1.34522,2.56612,0.9669
0.660095,1.34522,2.56612,0.9669
0.660883,1.34844,2.57502,0.96713
0.661672,1.34844,2.57502,0.96713
0.662461,1.34844,2.57502,0.96713
0.663249,1.34844,2.57502,0.96713
0.664038,1.35167,2.58395,0.967366
0.664826,1.35167,2.58395,0.967366
0.665615,1.35167,2.58395,0.967366
0.666404,1.35167,2.58395,0.967366
0.667192,1.35492,2.5929,0.967606
0.667981,1.35492,2.5929,0.967606
0.66877,1.35492,2.5929,0.967606
0.669558,1.35492,2.5929,0.967606
0.670347,1.35818,2.60187,0.967852
0.671136,1.35818,2.60187,0.967852
0.671924,1.35818,2.60187,0.967852
0.672713,1.35818,2.60187,0.967852
0.673502,1.36146,2.61086,0.968103
0.67429,1.36146,2.61086,0.968103
0.675079,1.36146,2.61086,0.968103
0.675868,1.36146,2.61086,0.968103
0.676656,1.36475,2.61987,0.96836
0.677445,1.36475,2.61987,0.96836
0.678233,1.36475,2.61987,0.96836
0.679022,1.36475,2.61987,0.96836
0.679811,1.36806,2.6289,0.968621
0.680599,1.36806,2.6289,0.968621
0.681388,1.36806,2.6289,0.968621
0.682177,1.36806,2.6289,0.968621
0.682965,1.37138,2.63795,0.968888
0.683754,1.37138,2.63795,0.968888
0.684543,1.37138,2.63795,0.968888
0.685331,1.37138,2.63795,0.968888
0.68612,1.37472,2.64703,0.969161
0.686909,1.37472,2.64703,0.969161
0.687697,1.37472,2.64703,0.969161
0.688486,1.37472,2.64703,0.969161
0.689274,1.37807,2.65612,0.969439
0.690063,1.37807,2.65612,0.969439
0.690852,1.37807,2.65612,0.969439
0.69164,1.37807,2.65612,0.969439
0.692429,1.38144,2.66524,0.969722
0.693218,1.38144,2.66524,0.969722
0.694006,1.38144,2.66524,0.969722
0.694795,1.38144,2.66524,0.969722
0.695584,1.38482,2.67437,0.970011
0.696372,1.38482,2.67437,0.970011
0.697161,1.38482,2.67437,0.970011
0.69795,1.38482,2.67437,0.970011
0.698738,1.38822,2.68353,0.970305
0.699527,1.38822,2.68353,0.970305
0.700315,1.38822,2.68353,0.970305
0.701104,1.38822,2.68353,0.970305
0.701893,1.39164,2.69272,0.970605
0.702681,1.39164,2.69272,0.970605
0.70347,1.39164,2.69272,0.970605
0.704259,1.39164,2.69272,0.970605
0.705047,1.39506,2.70192,0.97091
0.705836,1.39506,2.70192,0.97091
0.706625,1.39506,2.70192,0.97091
0.707413,1.39506,2.70192,0.97091
0.708202,1.39851,2.71114,0.971221
0.708991,1.39851,2.71114,0.971221
0.709779,1.39851,2.71114,0.971221
0.710568,1.39851,2.71114,0.971221
0.711356,1.40197,2.72039,0.971538
0.712145,1.40197,2.72039,0.971538
0.712934,1.40197,2.72039,0.971538
0.713722,1.40197,2.72039,0.971538
0.714511,1.40544,2.72966,0.97186
0.7153,1.40544,2.72966,0.97186
0.716088,1.40544,2.72966,0.97186
0.716877,1.40544,2.72966,0.97186
0.717666,1.40893,2.73895,0.972188
0.718454,1.40893,2.73895,0.972188
0.719243,1.40893,2.73895,0.972188
0.720032,1.40893,2.73895,0.972188
0.72082,1.41244,2.74826,0.972522
0.721609,1.41244,2.74826,0.972522
0.722397,1.41244,2.74826,0.972522
0.723186,1.41244,2.74826,0.972522
0.723975,1.41596,2.7576,0.972862
0.724763,1.41596,2.7576,0.972862
0.725552,1.41596,2.7576,0.972862
0.726341,1.41596,2.7576,0.972862
0.727129,1.41949,2.76696,0.973207
0.727918,1.41949,2.76696,0.973207
0.728707,1.41949,2.76696,0.973207
0.729495,1.41949,2.76696,0.973207
0.730284,1.42304,2.77634,0.973558
0.731073,1.42304,2.77634,0.973558
0.731861,1.42304,2.77634,0.973558
0.73265,1.42304,2.77634,0.973558
0.733438,1.42661,2.78574,0.973915
0.734227,1.42661,2.78574,0.973915
0.735016,1.42661,2.78574,0.973915
0.735804,1.42661,2.78574,0.973915
0.736593,1.43019,2.79517,0.974278
0.737382,1.43019,2.79517,0.974278
0.73817,1.43019,2.79517,0.974278
0.738959,1.43019,2.79517,0.974278
0.739748,1.43379,2.80462,0.974647
0.740536,1.43379,2.80462,0.974647
0.741325,1.43379,2.80462,0.974647
0.742114,1.43379,2.80462,0.974647
0.742902,1.4374,2.81409,0.975022
0.743691,1.4374,2.81409,0.975022
0.744479,1.4374,2.81409,0.975022
0.745268,1.4374,2.81409,0.975022
0.746057,1.44103,2.82358,0.975402
0.746845,1.44103,2.82358,0.975402
0.747634,1.44103,2.82358,0.975402
0.748423,1.44103,2.82358,0.975402
0.749211,1.44467,2.8331,0.975789
0.75,1.44467,2.8331,0.975789
0.750789,1.44467,2.8331,0.975789
0.751577,1.44467,2.8331,0.975789
0.752366,1.44833,2.84264,0.976182
0.753155,1.44833,2.84264,0.976182
0.753943,1.44833,2.84264,0.976182
0.754732,1.44833,2.84264,0.976182
0.755521,1.452,2.85221,0.976581
0.756309,1.452,2.85221,0.976581
0.757098,1.452,2.85221,0.976581
0.757886,1.452,2.85221,0.976581
0.758675,1.45569,2.8618,0.976986
0.759464,1.45569,2.8618,0.976986
0.760252,1.45569,2.8618,0.976986
0.761041,1.45569,2.8618,0.976986
0.76183,1.4594,2.87141,0.977397
0.762618,1.4594,2.87141,0.977397
0.763407,1.4594,2.87141,0.977397
0.764196,1.4594,2.87141,0.977397
0.764984,1.46312,2.88104,0.977815
0.765773,1.46312,2.88104,0.977815
0.766562,1.46312,2.88104,0.977815
0.76735,1.46312,2.88104,0.977815
0.768139,1.46686,2.8907,0.978238
0.768927,1.46686,2.8907,0.978238
0.769716,1.46686,2.8907,0.978238
0.770505,1.46686,2.8907,0.978238
0.771293,1.47061,2.90039,0.978668
0.772082,1.47061,2.90039,0.978668
0.772871,1.47061,2.90039,0.978668
0.773659,1.47061,2.90039,0.978668
0.774448,1.47438,2.9101,0.979105
0.775237,1.47438,2.9101,0.979105
0.776025,1.47438,2.9101,0.979105
0.776814,1.47438,2.9101,0.979105
0.777603,1.47816,2.91983,0.979547
0.778391,1.47816,2.91983,0.979547
0.77918,1.47816,2.91983,0.979547
0.779968,1.47816,2.91983,0.979547
0.780757,1.48196,2.92958,0.979996
0.781546,1.48196,2.92958,0.979996
0.782334,1.48196,2.92958,0.979996
0.783123,1.48196,2.92958,0.979996
0.783912,1.48577,2.93936,0.980452
0.7847,1.48577,2.93936,0.980452
0.785489,1.48577,2.93936,0.980452
0.786278,1.48577,2.93936,0.980452
0.787066,1.48961,2.94917,0.980914
0.787855,1.48961,2.94917,0.980914
0.788644,1.48961,2.94917,0.980914
0.789432,1.48961,2.94917,0.980914
0.790221,1.49345,2.959,0.981382
0.791009,1.49345,2.959,0.981382
0.791798,1.49345,2.959,0.981382
0.792587,1.49345,2.959,0.981382
0.793375,1.49731,2.96885,0.981857
0.794164,1.49731,2.96885,0.981857
0.794953,1.49731,2.96885,0.981857
0.795741,1.49731,2.96885,0.981857
0.79653,1.50119,2.97873,0.982338
0.797319,1.50119,2.97873,0.982338
0.798107,1.50119,2.97873,0.982338
0.798896,1.50119,2.97873,0.982338
0.799685,1.50509,2.98863,0.982826
0.800473,1.50509,2.98863,0.982826
0.801262,1.50509,2.98863,0.982826
0.80205,1.50509,2.98863,0.982826
0.802839,1.50899,2.99856,0.983321
0.803628,1.50899,2.99856,0.983321
0.804416,1.50899,2.99856,0.983321
0.805205,1.50899,2.99856,0.983321
0.805994,1.51292,3.00851,0.983823
0.806782,1.51292,3.00851,0.983823
0.807571,1.51292,3.00851,0.983823
0.80836,1.51292,3.00851,0.983823
0.809148,1.51686,3.01849,0.984331
0.809937,1.51686,3.01849,0.984331
0.810726,1.51686,3.01849,0.984331
0.811514,1.51686,3.01849,0.984331
0.812303,1.52082,3.02849,0.984845
0.813091,1.52082,3.02849,0.984845
0.81388,1.52082,3.02849,0.984845
0.814669,1.52082,3.02849,0.984845
0.815457,1.52479,3.03852,0.985367
0.816246,1.52479,3.03852,0.985367
0.817035,1.52479,3.03852,0.985367
0.817823,1.52479,3.03852,0.985367
0.818612,1.52878,3.04858,0.985896
0.819401,1.52878,3.04858,0.985896
0.820189,1.52878,3.04858,0.985896
0.820978,1.52878,3.04858,0.985896
0.821767,1.53279,3.05866,0.986431
0.822555,1.53279,3.05866,0.986431
0.823344,1.53279,3.05866,0.986431
0.824132,1.53279,3.05866,0.986431
0.824921,1.53681,3.06876,0.986973
0.82571,1.53681,3.06876,0.986973
0.826498,1.53681,3.06876,0.986973
0.827287,1.53681,3.06876,0.986973
0.828076,1.54084,3.07889,0.987522
0.828864,1.54084,3.07889,0.987522
0.829653,1.54084,3.07889,0.987522
0.830442,1.54084,3.07889,0.987522
0.83123,1.5449,3.08905,0.988079
0.832019,1.5449,3.08905,0.988079
0.832808,1.5449,3.08905,0.988079
0.833596,1.5449,3.08905,0.988079
0.834385,1.54897,3.09923,0.988642
0.835174,1.54897,3.09923,0.988642
0.835962,1.54897,3.09923,0.988642
0.836751,1.54897,3.09923,0.988642
0.837539,1.55305,3.10944,0.989212
0.838328,1.55305,3.10944,0.989212
0.839117,1.55305,3.10944,0.989212
0.839905,1.55305,3.10944,0.989212
0.840694,1.55715,3.11968,0.98979
0.841483,1.55715,3.11968,0.98979
0.842271,1.55715,3.11968,0.98979
0.84306,1.55715,3.11968,0.98979
0.843849,1.56127,3.12994,0.990374
0.844637,1.56127,3.12994,0.990374
0.845426,1.56127,3.12994,0.990374
0.846215,1.56127,3.12994,0.990374
0.847003,1.5654,3.14023,0.990966
0.847792,1.5654,3.14023,0.990966
0.84858,1.5654,3.14023,0.990966
0.849369,1.5654,3.14023,0.990966
0.850158,1.56955,3.15054,0.991565
0.850946,1.56955,3.15054,0.991565
0.851735,1.56955,3.15054,0.991565
0.852524,1.56955,3.15054,0.991565
0.853312,1.57372,3.16088,0.992171
0.854101,1.57372,3.16088,0.992171
0.85489,1.57372,3.16088,0.992171
0.855678,1.57372,3.16088,0.992171
0.856467,1.5779,3.17125,0.992785
0.857256,1.5779,3.17125,0.992785
0.858044,1.5779,3.17125,0.992785
0.858833,1.5779,3.17125,0.992785
0.859621,1.5821,3.18164,0.993406
0.86041,1.5821,3.18164,0.993406
0.861199,1.5821,3.18164,0.993406
0.861987,1.5821,3.18164,0.993406
0.862776,1.58632,3.19207,0.994034
0.863565,1.58632,3.19207,0.994034
0.864353,1.58632,3.19207,0.994034
0.865142,1.58632,3.19207,0.994034
0.865931,1.59055,3.20251,0.99467
0.866719,1.59055,3.20251,0.99467
0.867508,1.59055,3.20251,0.99467
0.868297,1.59055,3.20251,0.99467
0.869085,1.5948,3.21299,0.995314
0.869874,1.5948,3.21299,0.995314
0.870662,1.5948,3.21299,0.995314
0.871451,1.5948,3.21299,0.995314
0.87224,1.59906,3.22349,0.995964
0.873028,1.59906,3.22349,0.995964
0.873817,1.59906,3.22349,0.995964
0.874606,1.59906,3.22349,0.995964
0.875394,1.60334,3.23402,0.996623
0.876183,1.60334,3.23402,0.996623
0.876972,1.60334,3.23402,0.996623
0.87776,1.60334,3.23402,0.996623
0.878549,1.60764,3.24458,0.997289
0.879338,1.60764,3.24458,0.997289
0.880126,1.60764,3.24458,0.997289
0.880915,1.60764,3.24458,0.997289
0.881703,1.61195,3.25516,0.997963
0.882492,1.61195,3.25516,0.997963
0.883281,1.61195,3.25516,0.997963
0.884069,1.61195,3.25516,0.997963
0.884858,1.61628,3.26578,0.998644
0.885647,1.61628,3.26578,0.998644
0.886435,1.61628,3.26578,0.998644
0.887224,1.61628,3.26578,0.998644
0.888013,1.62063,3.27642,0.999333
0.888801,1.62063,3.27642,0.999333
0.88959,1.62063,3.27642,0.999333
0.890379,1.62063,3.27642,0.999333
0.891167,1.62499,3.28708,1.00003
0.891956,1.62499,3.28708,1.00003
0.892744,1.62499,3.28708,1.00003
0.893533,1.62499,3.28708,1.00003
0.894322,1.62937,3.29778,1.00074
0.89511,1.62937,3.29778,1.00074
0.895899,1.62937,3.29778,1.00074
0.896688,1.62937,3.29778,1.00074
0.897476,1.63377,3.3085,1.00145
0.898265,1.63377,3.3085,1.00145
0.899054,1.63377,3.3085,1.00145
0.899842,1.63377,3.3085,1.00145
0.900631,1.63818,3.31925,1.00217
0.90142,1.63818,3.31925,1.00217
0.902208,1.63818,3.31925,1.00217
0.902997,1.63818,3.31925,1.00217
0.903785,1.64261,3.33003,1.0029
0.904574,1.64261,3.33003,1.0029
0.905363,1.64261,3.33003,1.0029
0.906151,1.64261,3.33003,1.0029
0.90694,1.64706,3.34084,1.00363
0.907729,1.64706,3.34084,1.00363
0.908517,1.64706,3.34084,1.00363
0.909306,1.64706,3.34084,1.00363
0.910095,1.65152,3.35168,1.00438
0.910883,1.65152,3.35168,1.00438
0.911672,1.65152,3.35168,1.00438
0.912461,1.65152,3.35168,1.00438
0.913249,1.656,3.36255,1.00513
0.914038,1.656,3.36255,1.00513
0.914826,1.656,3.36255,1.00513
0.915615,1.656,3.36255,1.00513
0.916404,1.6605,3.37344,1.00589
0.917192,1.6605,3.37344,1.00589
0.917981,1.6605,3.37344,1.00589
0.91877,1.6605,3.37344,1.00589
0.919558,1.66501,3.38436,1.00666
0.920347,1.66501,3.38436,1.00666
0.921136,1.66501,3.38436,1.00666
0.921924,1.66501,3.38436,1.00666
0.922713,1.66955,3.39532,1.00744
0.923502,1.66955,3.39532,1.00744
0.92429,1.66955,3.39532,1.00744
0.925079,1.66955,3.39532,1.00744
0.925868,1.67409,3.4063,1.00823
0.926656,1.67409,3.4063,1.00823
0.927445,1.67409,3.4063,1.00823
0.928233,1.67409,3.4063,1.00823
0.929022,1.67866,3.41731,1.00902
0.929811,1.67866,3.41731,1.00902
0.930599,1.67866,3.41731,1.00902
0.931388,1.67866,3.41731,1.00902
0.932177,1.68324,3.42835,1.00982
0.932965,1.68324,3.42835,1.00982
0.933754,1.68324,3.42835,1.00982
0.934543,1.68324,3.42835,1.00982
0.935331,1.68784,3.43941,1.01063
0.93612,1.68784,3.43941,1.01063
0.936909,1.68784,3.43941,1.01063
0.937697,1.68784,3.43941,1.01063
0.938486,1.69245,3.45051,1.01145
0.939274,1.69245,3.45051,1.01145
0.940063,1.69245,3.45051,1.01145
0.940852,1.69245,3.45051,1.01145
0.94164,1.69709,3.46164,1.01228
0.942429,1.69709,3.46164,1.01228
0.943218,1.69709,3.46164,1.01228
0.944006,1.69709,3.46164,1.01228
0.944795,1.70174,3.4728,1.01312
0.945584,1.70174,3.4728,1.01312
0.946372,1.70174,3.4728,1.01312
0.947161,1.70174,3.4728,1.01312
0.94795,1.7064,3.48398,1.01396
0.948738,1.7064,3.48398,1.01396
0.949527,1.7064,3.48398,1.01396
0.950315,1.7064,3.48398,1.01396
0.951104,1.71109,3.4952,1.01482
0.951893,1.71109,3.4952,1.01482
0.952681,1.71109,3.4952,1.01482
0.95347,1.71109,3.4952,1.01482
0.954259,1.71579,3.50645,1.01568
0.955047,1.71579,3.50645,1.01568
0.955836,1.71579,3.50645,1.01568
0.956625,1.71579,3.50645,1.01568
0.957413,1.72051,3.51773,1.01655
0.958202,1.72051,3.51773,1.01655
0.958991,1.72051,3.51773,1.01655
0.959779,1.72051,3.51773,1.01655
0.960568,1.72524,3.52903,1.01743
0.961356,1.72524,3.52903,1.01743
0.962145,1.72524,3.52903,1.01743
0.962934,1.72524,3.52903,1.01743
0.963722,1.73,3.54037,1.01832
0.964511,1.73,3.54037,1.01832
0.9653,1.73,3.54037,1.01832
0.966088,1.73,3.54037,1.01832
0.966877,1.73477,3.55174,1.01922
0.967666,1.73477,3.55174,1.01922
0.968454,1.73477,3.55174,1.01922
0.969243,1.73477,3.55174,1.01922
0.970032,1.73956,3.56314,1.02013
0.97082,1.73956,3.56314,1.02013
0.971609,1.73956,3.56314,1.02013
0.972397,1.73956,3.56314,1.02013
0.973186,1.74436,3.57457,1.02104
0.973975,1.74436,3.57457,1.02104
0.974763,1.74436,3.57457,1.02104
0.975552,1.74436,3.57457,1.02104
0.976341,1.74919,3.58602,1.02197
0.977129,1.74919,3.58602,1.02197
0.977918,1.74919,3.58602,1.02197
0.978707,1.74919,3.58602,1.02197
0.979495,1.75403,3.59752,1.0229
0.980284,1.75403,3.59752,1.0229
0.981073,1.75403,3.59752,1.0229
0.981861,1.75403,3.59752,1.0229
0.98265,1.75888,3.60904,1.02385
0.983438,1.75888,3.60904,1.02385
0.984227,1.75888,3.60904,1.02385
0.985016,1.75888,3.60904,1.02385
0.985804,1.76376,3.62059,1.0248
0.986593,1.76376,3.62059,1.0248
0.987382,1.76376,3.62059,1.0248
0.98817,1.76376,3.62059,1.0248
0.988959,1.76865,3.63217,1.02576
0.989748,1.76865,3.63217,1.02576
0.990536,1.76865,3.63217,1.02576
0.991325,1.76865,3.63217,1.02576
0.992114,1.77356,3.64379,1.02674
0.992902,1.77356,3.64379,1.02674
0.993691,1.77356,3.64379,1.02674
0.994479,1.77356,3.64379,1.02674
0.995268,1.77849,3.65543,1.02772
0.996057,1.77849,3.65543,1.02772
0.996845,1.77849,3.65543,1.02772
0.997634,1.77849,3.65543,1.02772
0.998423,1.77962,3.65809,1.02794
0.999211,1.77962,3.65809,1.02794
1,1.77962,3.65809,1.02794
